TxID,Date,GameTitle,Genre,Platform,PriceUSD,Country,Refunded,SupportTicketRaised
TX-200293,2025-10-18,Highland Velocity,Racing,PlayStation,59.99,UK,TRUE,FALSE
TX-200294,2024-08-11,Apex Circuit,Racing,Xbox,59.99,BR,FALSE,FALSE
TX-200295,2024-09-02,LifeSpace,Life Simulation,PC,49.99,BR,FALSE,FALSE
TX-200296,2026-01-09,Streetline Skate,Skateboarding,PlayStation,39.99,JP,FALSE,FALSE
TX-200297,2025-07-18,Streetline Skate,Skateboarding,PlayStation,39.99,AU,FALSE,FALSE
TX-200298,2025-01-08,Apex Circuit,Racing,Xbox,59.99,JP,FALSE,FALSE
TX-200299,2024-12-26,Apex Circuit,Racing,PlayStation,59.99,FR,FALSE,FALSE
TX-200300,2025-06-12,LifeSpace,Life Simulation,PlayStation,49.99,US,FALSE,TRUE
TX-200301,2024-11-30,LifeSpace,Life Simulation,PlayStation,49.99,DE,FALSE,FALSE
TX-200302,2025-05-28,Highland Velocity,Racing,PC,59.99,UK,FALSE,FALSE
TX-200303,2024-07-06,Apex Circuit,Racing,PC,59.99,DE,FALSE,TRUE
TX-200304,2025-01-31,Streetline Skate,Skateboarding,PlayStation,39.99,AU,FALSE,FALSE
TX-200305,2025-10-29,LifeSpace,Life Simulation,PC,49.99,CA,FALSE,TRUE
TX-200306,2025-12-31,LifeSpace,Life Simulation,PC,49.99,JP,FALSE,TRUE
TX-200307,2026-04-05,Highland Velocity,Racing,PlayStation,59.99,AU,FALSE,FALSE
TX-200308,2024-12-05,Highland Velocity,Racing,PlayStation,59.99,UK,FALSE,FALSE
TX-200309,2024-06-29,Highland Velocity,Racing,Xbox,59.99,CA,TRUE,TRUE
TX-200310,2025-02-28,Apex Circuit,Racing,PC,59.99,UK,FALSE,FALSE
TX-200311,2024-11-12,Highland Velocity,Racing,PC,59.99,US,FALSE,FALSE
TX-200312,2025-03-31,LifeSpace,Life Simulation,PC,49.99,DE,FALSE,FALSE
TX-200313,2025-07-30,Highland Velocity,Racing,PlayStation,59.99,US,FALSE,FALSE
TX-200314,2025-09-07,Highland Velocity,Racing,Xbox,59.99,AU,FALSE,FALSE
TX-200315,2025-10-16,Streetline Skate,Skateboarding,PlayStation,39.99,BR,FALSE,FALSE
TX-200316,2026-03-08,LifeSpace,Life Simulation,PC,49.99,BR,FALSE,FALSE
TX-200317,2024-10-24,Highland Velocity,Racing,Switch,59.99,US,FALSE,FALSE
TX-200318,2025-10-30,LifeSpace,Life Simulation,PC,49.99,JP,FALSE,FALSE
TX-200319,2025-12-21,Streetline Skate,Skateboarding,Xbox,39.99,UK,FALSE,FALSE
TX-200320,2024-08-30,Streetline Skate,Skateboarding,PlayStation,39.99,US,FALSE,FALSE
TX-200321,2025-03-12,Highland Velocity,Racing,PlayStation,59.99,UK,FALSE,FALSE
TX-200322,2024-06-04,LifeSpace,Life Simulation,PC,49.99,DE,FALSE,FALSE
TX-200323,2025-01-03,Apex Circuit,Racing,PC,59.99,FR,FALSE,FALSE
TX-200324,2026-02-20,Streetline Skate,Skateboarding,PlayStation,39.99,FR,FALSE,FALSE
TX-200325,2025-07-09,Highland Velocity,Racing,Xbox,59.99,UK,FALSE,FALSE
TX-200326,2025-03-23,Highland Velocity,Racing,PC,59.99,FR,FALSE,FALSE
TX-200327,2025-06-03,LifeSpace,Life Simulation,PC,49.99,FR,TRUE,TRUE
TX-200328,2025-05-22,Streetline Skate,Skateboarding,PC,39.99,CA,FALSE,FALSE
TX-200329,2024-11-13,Apex Circuit,Racing,PlayStation,59.99,BR,FALSE,FALSE
TX-200330,2024-07-06,LifeSpace,Life Simulation,PC,49.99,UK,FALSE,FALSE
TX-200331,2024-12-10,Streetline Skate,Skateboarding,PC,39.99,BR,FALSE,FALSE
TX-200332,2025-04-30,Apex Circuit,Racing,Xbox,59.99,JP,FALSE,FALSE
TX-200333,2026-05-01,Highland Velocity,Racing,Xbox,59.99,CA,FALSE,FALSE
TX-200334,2025-02-18,Streetline Skate,Skateboarding,Xbox,39.99,BR,FALSE,FALSE
TX-200335,2024-10-16,Apex Circuit,Racing,Switch,59.99,UK,FALSE,FALSE
TX-200336,2025-07-11,LifeSpace,Life Simulation,PC,49.99,FR,FALSE,FALSE
TX-200337,2024-07-12,Highland Velocity,Racing,PC,59.99,JP,FALSE,FALSE
TX-200338,2025-01-27,LifeSpace,Life Simulation,PlayStation,49.99,JP,FALSE,FALSE
TX-200339,2024-07-22,Apex Circuit,Racing,Switch,59.99,AU,FALSE,TRUE
TX-200340,2025-09-22,LifeSpace,Life Simulation,PC,49.99,CA,FALSE,FALSE
TX-200341,2026-03-20,Apex Circuit,Racing,Xbox,59.99,JP,FALSE,FALSE
TX-200342,2025-11-20,Highland Velocity,Racing,PC,59.99,FR,FALSE,FALSE
TX-200343,2025-08-06,Highland Velocity,Racing,PC,59.99,US,FALSE,FALSE
TX-200344,2024-11-21,Highland Velocity,Racing,PlayStation,59.99,US,FALSE,FALSE
TX-200345,2025-06-22,Streetline Skate,Skateboarding,Xbox,39.99,DE,FALSE,FALSE
TX-200346,2026-02-14,Apex Circuit,Racing,PC,59.99,BR,FALSE,FALSE
TX-200347,2024-11-01,Highland Velocity,Racing,PC,59.99,AU,FALSE,FALSE
TX-200348,2025-09-21,LifeSpace,Life Simulation,PC,49.99,AU,FALSE,FALSE
TX-200349,2025-10-24,Streetline Skate,Skateboarding,PlayStation,39.99,CA,FALSE,FALSE
TX-200350,2024-08-19,Apex Circuit,Racing,Xbox,59.99,US,FALSE,FALSE
TX-200351,2025-07-07,LifeSpace,Life Simulation,PC,49.99,AU,FALSE,TRUE
TX-200352,2025-03-13,Apex Circuit,Racing,Xbox,59.99,BR,TRUE,FALSE
TX-200353,2026-02-07,Streetline Skate,Skateboarding,PlayStation,39.99,BR,TRUE,FALSE
TX-200354,2024-09-30,LifeSpace,Life Simulation,PC,49.99,JP,TRUE,TRUE
TX-200355,2024-11-21,Apex Circuit,Racing,PlayStation,59.99,JP,FALSE,FALSE
TX-200356,2026-02-16,Apex Circuit,Racing,PC,59.99,BR,FALSE,FALSE
TX-200357,2026-04-09,Apex Circuit,Racing,PlayStation,59.99,UK,FALSE,TRUE
TX-200358,2025-04-17,Streetline Skate,Skateboarding,PlayStation,39.99,DE,FALSE,FALSE
TX-200359,2024-07-23,Apex Circuit,Racing,Xbox,59.99,DE,FALSE,FALSE
TX-200360,2025-02-13,LifeSpace,Life Simulation,PlayStation,49.99,US,FALSE,FALSE
TX-200361,2025-10-16,LifeSpace,Life Simulation,PC,49.99,BR,TRUE,FALSE
TX-200362,2024-12-30,Streetline Skate,Skateboarding,PlayStation,39.99,JP,FALSE,FALSE
TX-200363,2026-02-15,Streetline Skate,Skateboarding,PC,39.99,CA,FALSE,FALSE
TX-200364,2024-07-29,Highland Velocity,Racing,PlayStation,59.99,FR,FALSE,FALSE
TX-200365,2024-07-04,Streetline Skate,Skateboarding,PC,39.99,AU,FALSE,FALSE
TX-200366,2026-04-06,Streetline Skate,Skateboarding,Xbox,39.99,DE,FALSE,FALSE
TX-200367,2026-05-12,Streetline Skate,Skateboarding,PlayStation,39.99,DE,FALSE,FALSE
TX-200368,2025-06-19,Highland Velocity,Racing,Xbox,59.99,DE,FALSE,FALSE
TX-200369,2026-01-28,Highland Velocity,Racing,Xbox,59.99,BR,FALSE,FALSE
TX-200370,2025-05-07,Streetline Skate,Skateboarding,PC,39.99,JP,FALSE,FALSE
TX-200371,2024-07-22,Apex Circuit,Racing,Xbox,59.99,DE,FALSE,FALSE
TX-200372,2024-10-03,Streetline Skate,Skateboarding,PC,39.99,FR,FALSE,FALSE
TX-200373,2026-02-23,LifeSpace,Life Simulation,PC,49.99,JP,FALSE,FALSE
TX-200374,2024-07-13,Streetline Skate,Skateboarding,Xbox,39.99,JP,FALSE,FALSE
TX-200375,2025-09-22,Highland Velocity,Racing,PC,59.99,UK,FALSE,FALSE
TX-200376,2025-05-11,Streetline Skate,Skateboarding,PC,39.99,CA,FALSE,FALSE
TX-200377,2025-11-14,Apex Circuit,Racing,PlayStation,59.99,FR,FALSE,FALSE
TX-200378,2024-10-30,Apex Circuit,Racing,PlayStation,59.99,CA,FALSE,FALSE
TX-200379,2025-08-08,Apex Circuit,Racing,PC,59.99,AU,FALSE,FALSE
TX-200380,2025-07-22,Highland Velocity,Racing,Xbox,59.99,JP,FALSE,FALSE
TX-200381,2025-08-02,LifeSpace,Life Simulation,PC,49.99,JP,FALSE,FALSE
TX-200382,2024-08-05,Apex Circuit,Racing,Switch,59.99,JP,FALSE,FALSE
TX-200383,2024-08-20,Highland Velocity,Racing,PlayStation,59.99,JP,FALSE,FALSE
TX-200384,2025-02-01,Apex Circuit,Racing,Switch,59.99,AU,FALSE,TRUE
TX-200385,2026-02-17,Streetline Skate,Skateboarding,PlayStation,39.99,JP,FALSE,FALSE
TX-200386,2025-07-22,Highland Velocity,Racing,Xbox,59.99,CA,FALSE,FALSE
TX-200387,2024-10-17,Highland Velocity,Racing,PC,59.99,JP,FALSE,FALSE
TX-200388,2026-02-05,LifeSpace,Life Simulation,PC,49.99,BR,FALSE,TRUE
TX-200389,2025-02-27,Streetline Skate,Skateboarding,PlayStation,39.99,AU,FALSE,FALSE
TX-200390,2026-04-08,Apex Circuit,Racing,Xbox,59.99,FR,FALSE,TRUE
TX-200391,2025-12-18,Highland Velocity,Racing,PC,59.99,UK,FALSE,FALSE
TX-200392,2026-01-01,Highland Velocity,Racing,PlayStation,59.99,CA,FALSE,FALSE
TX-200393,2024-12-04,LifeSpace,Life Simulation,PC,49.99,CA,TRUE,TRUE
TX-200394,2025-10-19,LifeSpace,Life Simulation,PlayStation,49.99,DE,FALSE,FALSE
TX-200395,2025-01-09,Highland Velocity,Racing,PlayStation,59.99,AU,FALSE,FALSE
TX-200396,2025-04-15,LifeSpace,Life Simulation,PC,49.99,JP,FALSE,FALSE
TX-200397,2026-03-06,LifeSpace,Life Simulation,PC,49.99,US,TRUE,FALSE
TX-200398,2025-01-22,Apex Circuit,Racing,PC,59.99,DE,FALSE,FALSE
TX-200399,2024-12-25,LifeSpace,Life Simulation,PlayStation,49.99,DE,TRUE,FALSE
TX-200400,2025-03-24,LifeSpace,Life Simulation,PC,49.99,DE,TRUE,TRUE
TX-200401,2025-10-17,Apex Circuit,Racing,Xbox,59.99,FR,FALSE,FALSE
TX-200402,2025-11-21,Apex Circuit,Racing,PlayStation,59.99,DE,FALSE,FALSE
TX-200403,2026-05-16,Highland Velocity,Racing,PlayStation,59.99,FR,FALSE,FALSE
TX-200404,2026-04-21,Highland Velocity,Racing,Xbox,59.99,US,FALSE,FALSE
TX-200405,2026-02-18,Highland Velocity,Racing,PC,59.99,BR,FALSE,FALSE
TX-200406,2024-07-19,LifeSpace,Life Simulation,PC,49.99,US,FALSE,FALSE
TX-200407,2025-03-01,Streetline Skate,Skateboarding,PlayStation,39.99,FR,FALSE,FALSE
TX-200408,2024-08-23,Streetline Skate,Skateboarding,PlayStation,39.99,US,FALSE,TRUE
TX-200409,2025-12-16,LifeSpace,Life Simulation,PC,49.99,DE,FALSE,FALSE
TX-200410,2026-06-01,Apex Circuit,Racing,PC,59.99,AU,FALSE,FALSE
TX-200411,2024-08-20,Streetline Skate,Skateboarding,Xbox,39.99,AU,FALSE,FALSE
TX-200412,2025-07-31,LifeSpace,Life Simulation,PC,49.99,FR,FALSE,FALSE
TX-200413,2025-02-17,Streetline Skate,Skateboarding,PC,39.99,UK,FALSE,FALSE
TX-200414,2025-07-22,Streetline Skate,Skateboarding,PlayStation,39.99,DE,FALSE,FALSE
TX-200415,2024-12-12,Apex Circuit,Racing,PC,59.99,AU,TRUE,FALSE
TX-200416,2026-04-13,Apex Circuit,Racing,Xbox,59.99,FR,FALSE,FALSE
TX-200417,2025-06-14,Highland Velocity,Racing,Xbox,59.99,US,FALSE,FALSE
TX-200418,2026-03-13,Highland Velocity,Racing,PlayStation,59.99,DE,FALSE,FALSE
TX-200419,2024-06-22,Highland Velocity,Racing,PC,59.99,DE,FALSE,FALSE
TX-200420,2024-10-28,LifeSpace,Life Simulation,PC,49.99,CA,FALSE,FALSE
TX-200421,2025-10-04,LifeSpace,Life Simulation,PC,49.99,DE,FALSE,TRUE
TX-200422,2024-12-05,LifeSpace,Life Simulation,PC,49.99,AU,FALSE,FALSE
TX-200423,2025-08-24,Highland Velocity,Racing,Xbox,59.99,AU,FALSE,TRUE
TX-200424,2025-06-16,Apex Circuit,Racing,Switch,59.99,FR,FALSE,FALSE
TX-200425,2025-04-19,Streetline Skate,Skateboarding,PlayStation,39.99,FR,FALSE,FALSE
TX-200426,2025-12-29,Streetline Skate,Skateboarding,PC,39.99,UK,FALSE,FALSE
TX-200427,2024-08-21,Highland Velocity,Racing,PlayStation,59.99,CA,FALSE,FALSE
TX-200428,2025-04-13,Streetline Skate,Skateboarding,PC,39.99,JP,FALSE,FALSE
TX-200429,2025-10-03,Streetline Skate,Skateboarding,PlayStation,39.99,UK,FALSE,FALSE
TX-200430,2026-03-29,Streetline Skate,Skateboarding,PC,39.99,FR,FALSE,FALSE
TX-200431,2024-09-01,Highland Velocity,Racing,PlayStation,59.99,FR,FALSE,FALSE
TX-200432,2024-08-02,LifeSpace,Life Simulation,PC,49.99,US,FALSE,FALSE
TX-200433,2026-04-03,LifeSpace,Life Simulation,PC,49.99,US,FALSE,FALSE
TX-200434,2025-12-23,Highland Velocity,Racing,Xbox,59.99,US,FALSE,FALSE
TX-200435,2024-10-04,Apex Circuit,Racing,Switch,59.99,BR,TRUE,FALSE
TX-200436,2024-10-30,Streetline Skate,Skateboarding,PlayStation,39.99,JP,FALSE,FALSE
TX-200437,2025-09-13,LifeSpace,Life Simulation,PlayStation,49.99,FR,FALSE,FALSE
TX-200438,2025-08-03,Streetline Skate,Skateboarding,PlayStation,39.99,US,TRUE,TRUE
TX-200439,2024-12-07,Apex Circuit,Racing,PC,59.99,UK,FALSE,FALSE
TX-200440,2025-08-28,Apex Circuit,Racing,Switch,59.99,UK,FALSE,FALSE
TX-200441,2026-02-01,LifeSpace,Life Simulation,PC,49.99,UK,FALSE,FALSE
TX-200442,2026-03-29,Apex Circuit,Racing,Switch,59.99,AU,FALSE,FALSE
TX-200443,2026-02-09,Highland Velocity,Racing,PC,59.99,FR,FALSE,FALSE
TX-200444,2025-08-06,Streetline Skate,Skateboarding,PlayStation,39.99,FR,FALSE,FALSE
TX-200445,2024-08-12,Streetline Skate,Skateboarding,PC,39.99,US,FALSE,FALSE
TX-200446,2025-04-02,Apex Circuit,Racing,PlayStation,59.99,FR,FALSE,FALSE
TX-200447,2025-06-08,Apex Circuit,Racing,PC,59.99,UK,FALSE,FALSE
TX-200448,2025-05-23,LifeSpace,Life Simulation,PC,49.99,BR,FALSE,FALSE
TX-200449,2026-03-06,Highland Velocity,Racing,Xbox,59.99,AU,FALSE,FALSE
TX-200450,2025-04-17,LifeSpace,Life Simulation,PC,49.99,CA,FALSE,FALSE
TX-200451,2025-10-14,Highland Velocity,Racing,PlayStation,59.99,AU,FALSE,FALSE
TX-200452,2026-02-01,Apex Circuit,Racing,Switch,59.99,UK,FALSE,FALSE
TX-200453,2025-11-13,Apex Circuit,Racing,PlayStation,59.99,FR,FALSE,FALSE
TX-200454,2024-08-08,Highland Velocity,Racing,PlayStation,59.99,JP,FALSE,FALSE
TX-200455,2026-04-21,LifeSpace,Life Simulation,PlayStation,49.99,DE,FALSE,TRUE
TX-200456,2025-12-14,Highland Velocity,Racing,PC,59.99,JP,FALSE,FALSE
TX-200457,2024-06-29,Apex Circuit,Racing,PC,59.99,US,FALSE,FALSE
TX-200458,2026-01-26,LifeSpace,Life Simulation,PC,49.99,UK,TRUE,FALSE
TX-200459,2026-05-23,LifeSpace,Life Simulation,PC,49.99,AU,FALSE,FALSE
TX-200460,2024-12-16,Highland Velocity,Racing,PC,59.99,DE,FALSE,FALSE
TX-200461,2025-11-21,LifeSpace,Life Simulation,PlayStation,49.99,DE,FALSE,TRUE
TX-200462,2025-02-13,LifeSpace,Life Simulation,PC,49.99,BR,FALSE,FALSE
TX-200463,2025-10-25,Streetline Skate,Skateboarding,PC,39.99,CA,FALSE,FALSE
TX-200464,2025-10-19,Highland Velocity,Racing,PC,59.99,UK,FALSE,FALSE
TX-200465,2026-03-13,Highland Velocity,Racing,Xbox,59.99,CA,FALSE,FALSE
TX-200466,2025-08-26,LifeSpace,Life Simulation,PC,49.99,JP,FALSE,FALSE
TX-200467,2025-05-31,Highland Velocity,Racing,Xbox,59.99,US,FALSE,FALSE
TX-200468,2026-04-28,Streetline Skate,Skateboarding,Xbox,39.99,AU,FALSE,FALSE
TX-200469,2024-08-06,Streetline Skate,Skateboarding,Xbox,39.99,UK,FALSE,FALSE
TX-200470,2025-12-12,LifeSpace,Life Simulation,PC,49.99,DE,FALSE,FALSE
TX-200471,2026-05-08,Streetline Skate,Skateboarding,PC,39.99,JP,FALSE,FALSE
TX-200472,2026-03-03,Highland Velocity,Racing,PlayStation,59.99,CA,FALSE,FALSE
TX-200473,2025-05-01,Highland Velocity,Racing,Xbox,59.99,JP,FALSE,FALSE
TX-200474,2025-01-06,Highland Velocity,Racing,Xbox,59.99,UK,FALSE,FALSE
TX-200475,2026-02-16,Apex Circuit,Racing,PlayStation,59.99,CA,FALSE,FALSE
TX-200476,2024-10-06,Highland Velocity,Racing,Xbox,59.99,BR,FALSE,FALSE
TX-200477,2025-07-05,Highland Velocity,Racing,Xbox,59.99,CA,FALSE,FALSE
TX-200478,2024-11-29,Highland Velocity,Racing,PlayStation,59.99,UK,FALSE,FALSE
TX-200479,2024-10-09,LifeSpace,Life Simulation,PC,49.99,AU,FALSE,TRUE
TX-200480,2024-11-20,Highland Velocity,Racing,Xbox,59.99,UK,FALSE,FALSE
TX-200481,2025-07-08,Apex Circuit,Racing,PC,59.99,US,FALSE,FALSE
TX-200482,2025-01-06,Apex Circuit,Racing,Xbox,59.99,DE,FALSE,FALSE
TX-200483,2025-07-22,Apex Circuit,Racing,PC,59.99,JP,FALSE,FALSE
TX-200484,2026-04-28,Streetline Skate,Skateboarding,Xbox,39.99,US,FALSE,FALSE
TX-200485,2026-04-19,Streetline Skate,Skateboarding,PC,39.99,AU,FALSE,FALSE
TX-200486,2024-10-15,Highland Velocity,Racing,Xbox,59.99,FR,FALSE,FALSE
TX-200487,2024-06-19,LifeSpace,Life Simulation,PlayStation,49.99,AU,TRUE,TRUE
TX-200488,2024-10-16,Apex Circuit,Racing,PC,59.99,JP,FALSE,FALSE
TX-200489,2024-06-29,LifeSpace,Life Simulation,PlayStation,49.99,UK,FALSE,FALSE
TX-200490,2025-02-14,LifeSpace,Life Simulation,PC,49.99,AU,FALSE,FALSE
TX-200491,2025-09-28,Highland Velocity,Racing,Xbox,59.99,BR,FALSE,FALSE
TX-200492,2026-05-31,LifeSpace,Life Simulation,PC,49.99,DE,FALSE,FALSE
TX-200493,2025-04-28,Apex Circuit,Racing,PlayStation,59.99,UK,FALSE,FALSE
TX-200494,2025-03-05,LifeSpace,Life Simulation,PlayStation,49.99,AU,FALSE,FALSE
TX-200495,2024-12-18,Streetline Skate,Skateboarding,PC,39.99,UK,FALSE,FALSE
TX-200496,2025-04-27,Highland Velocity,Racing,PC,59.99,AU,FALSE,FALSE
TX-200497,2025-09-08,Streetline Skate,Skateboarding,PC,39.99,AU,FALSE,FALSE
TX-200498,2025-11-13,Streetline Skate,Skateboarding,PC,39.99,CA,FALSE,TRUE
TX-200499,2025-01-17,Apex Circuit,Racing,PlayStation,59.99,CA,FALSE,FALSE
TX-200500,2025-04-18,Streetline Skate,Skateboarding,PlayStation,39.99,US,FALSE,FALSE
TX-200501,2026-02-27,Highland Velocity,Racing,Xbox,59.99,BR,FALSE,FALSE
TX-200502,2026-03-28,Apex Circuit,Racing,PC,59.99,JP,FALSE,FALSE
TX-200503,2025-09-01,Streetline Skate,Skateboarding,PC,39.99,CA,FALSE,FALSE
TX-200504,2026-03-23,Apex Circuit,Racing,Xbox,59.99,JP,FALSE,FALSE
TX-200505,2025-11-17,Streetline Skate,Skateboarding,PC,39.99,FR,FALSE,FALSE
TX-200506,2026-02-23,Apex Circuit,Racing,PlayStation,59.99,DE,FALSE,FALSE
TX-200507,2024-10-14,LifeSpace,Life Simulation,PC,49.99,US,FALSE,FALSE
TX-200508,2024-10-31,LifeSpace,Life Simulation,PC,49.99,BR,FALSE,FALSE
TX-200509,2025-09-28,Streetline Skate,Skateboarding,PC,39.99,JP,FALSE,FALSE
TX-200510,2025-12-25,Highland Velocity,Racing,PC,59.99,AU,FALSE,FALSE
TX-200511,2026-05-12,Streetline Skate,Skateboarding,PC,39.99,FR,FALSE,FALSE
TX-200512,2024-08-30,Highland Velocity,Racing,PC,59.99,DE,FALSE,FALSE
TX-200513,2025-06-10,Highland Velocity,Racing,PC,59.99,AU,FALSE,FALSE
TX-200514,2025-02-26,LifeSpace,Life Simulation,PC,49.99,BR,FALSE,FALSE
TX-200515,2024-10-28,Apex Circuit,Racing,PlayStation,59.99,AU,FALSE,FALSE
TX-200516,2025-01-07,Streetline Skate,Skateboarding,PC,39.99,CA,FALSE,FALSE
TX-200517,2026-01-06,LifeSpace,Life Simulation,PC,49.99,CA,FALSE,FALSE
TX-200518,2026-02-23,LifeSpace,Life Simulation,PlayStation,49.99,UK,FALSE,TRUE
TX-200519,2024-12-05,Apex Circuit,Racing,Xbox,59.99,FR,FALSE,FALSE
TX-200520,2024-10-09,Highland Velocity,Racing,PC,59.99,CA,FALSE,FALSE
TX-200521,2025-01-23,Highland Velocity,Racing,PlayStation,59.99,CA,FALSE,FALSE
TX-200522,2024-08-25,Apex Circuit,Racing,PlayStation,59.99,DE,FALSE,FALSE
TX-200523,2026-02-03,LifeSpace,Life Simulation,PC,49.99,US,FALSE,FALSE
TX-200524,2024-11-15,Streetline Skate,Skateboarding,Xbox,39.99,DE,FALSE,FALSE
TX-200525,2025-03-26,Apex Circuit,Racing,PC,59.99,CA,FALSE,FALSE
TX-200526,2024-10-29,Highland Velocity,Racing,PlayStation,59.99,AU,FALSE,FALSE
TX-200527,2024-12-22,LifeSpace,Life Simulation,PC,49.99,UK,FALSE,FALSE
TX-200528,2025-10-15,Highland Velocity,Racing,PC,59.99,UK,FALSE,FALSE
TX-200529,2025-07-12,Highland Velocity,Racing,Xbox,59.99,US,FALSE,FALSE
TX-200530,2025-04-19,Highland Velocity,Racing,PlayStation,59.99,US,FALSE,FALSE
TX-200531,2024-06-11,Apex Circuit,Racing,Switch,59.99,BR,FALSE,FALSE
TX-200532,2025-07-16,LifeSpace,Life Simulation,PC,49.99,DE,FALSE,FALSE
TX-200533,2024-08-15,Apex Circuit,Racing,PC,59.99,FR,FALSE,FALSE
TX-200534,2026-01-18,LifeSpace,Life Simulation,PC,49.99,AU,FALSE,FALSE
TX-200535,2025-11-30,Streetline Skate,Skateboarding,PC,39.99,BR,TRUE,FALSE
TX-200536,2024-07-13,LifeSpace,Life Simulation,PC,49.99,UK,FALSE,FALSE
TX-200537,2025-07-07,Streetline Skate,Skateboarding,PlayStation,39.99,AU,FALSE,FALSE
TX-200538,2024-07-17,Streetline Skate,Skateboarding,PlayStation,39.99,CA,FALSE,FALSE
TX-200539,2026-04-17,Apex Circuit,Racing,PlayStation,59.99,DE,FALSE,FALSE
TX-200540,2026-04-20,Streetline Skate,Skateboarding,PlayStation,39.99,JP,FALSE,FALSE
TX-200541,2025-07-19,Highland Velocity,Racing,PlayStation,59.99,CA,FALSE,FALSE
TX-200542,2024-10-19,Highland Velocity,Racing,Xbox,59.99,US,FALSE,FALSE
TX-200543,2025-08-15,Streetline Skate,Skateboarding,PlayStation,39.99,JP,FALSE,FALSE
TX-200544,2025-06-05,LifeSpace,Life Simulation,PC,49.99,BR,FALSE,FALSE
TX-200545,2025-11-26,Highland Velocity,Racing,PC,59.99,US,FALSE,FALSE
TX-200546,2026-03-17,Apex Circuit,Racing,PC,59.99,AU,FALSE,FALSE
TX-200547,2024-10-05,Highland Velocity,Racing,Xbox,59.99,CA,FALSE,FALSE
TX-200548,2025-02-11,Streetline Skate,Skateboarding,PlayStation,39.99,FR,FALSE,FALSE
TX-200549,2024-12-09,Streetline Skate,Skateboarding,Xbox,39.99,BR,FALSE,FALSE
TX-200550,2025-11-07,Apex Circuit,Racing,PlayStation,59.99,JP,FALSE,FALSE
TX-200551,2026-02-19,LifeSpace,Life Simulation,PC,49.99,AU,FALSE,FALSE
TX-200552,2025-08-28,Highland Velocity,Racing,Xbox,59.99,AU,FALSE,FALSE
TX-200553,2026-03-27,Streetline Skate,Skateboarding,PlayStation,39.99,US,FALSE,FALSE
TX-200554,2025-02-11,LifeSpace,Life Simulation,PC,49.99,AU,TRUE,TRUE
TX-200555,2025-04-09,Apex Circuit,Racing,Xbox,59.99,UK,FALSE,FALSE
TX-200556,2024-12-26,LifeSpace,Life Simulation,PC,49.99,FR,FALSE,FALSE
TX-200557,2025-04-20,Apex Circuit,Racing,PC,59.99,US,FALSE,FALSE
TX-200558,2025-11-05,Apex Circuit,Racing,PlayStation,59.99,UK,FALSE,FALSE
TX-200559,2025-03-06,Highland Velocity,Racing,PC,59.99,FR,FALSE,FALSE
TX-200560,2025-04-19,Highland Velocity,Racing,Xbox,59.99,CA,FALSE,FALSE
TX-200561,2026-01-03,Highland Velocity,Racing,PlayStation,59.99,FR,FALSE,FALSE
TX-200562,2024-08-28,Highland Velocity,Racing,Xbox,59.99,CA,FALSE,FALSE
TX-200563,2025-03-16,LifeSpace,Life Simulation,PC,49.99,BR,FALSE,FALSE
TX-200564,2024-07-28,LifeSpace,Life Simulation,PC,49.99,US,FALSE,FALSE
TX-200565,2026-03-28,LifeSpace,Life Simulation,PC,49.99,DE,FALSE,FALSE
TX-200566,2024-11-30,Apex Circuit,Racing,PlayStation,59.99,JP,FALSE,FALSE
TX-200567,2024-10-05,Apex Circuit,Racing,PC,59.99,BR,FALSE,FALSE
TX-200568,2024-07-02,LifeSpace,Life Simulation,PlayStation,49.99,UK,FALSE,FALSE
TX-200569,2024-07-16,Highland Velocity,Racing,PC,59.99,US,FALSE,FALSE
TX-200570,2025-04-01,Apex Circuit,Racing,Xbox,59.99,BR,FALSE,FALSE
TX-200571,2026-01-17,Streetline Skate,Skateboarding,PlayStation,39.99,US,FALSE,FALSE
TX-200572,2025-01-31,Apex Circuit,Racing,PlayStation,59.99,BR,FALSE,FALSE
TX-200573,2026-05-11,Streetline Skate,Skateboarding,PC,39.99,US,FALSE,FALSE
TX-200574,2026-01-19,Apex Circuit,Racing,Xbox,59.99,CA,FALSE,FALSE
TX-200575,2026-04-13,Apex Circuit,Racing,PlayStation,59.99,UK,FALSE,FALSE
TX-200576,2024-09-16,Highland Velocity,Racing,PC,59.99,US,FALSE,FALSE
TX-200577,2024-09-06,Streetline Skate,Skateboarding,Xbox,39.99,FR,FALSE,FALSE
TX-200578,2024-09-16,Highland Velocity,Racing,PC,59.99,US,FALSE,FALSE
TX-200579,2026-01-15,Highland Velocity,Racing,PlayStation,59.99,US,FALSE,FALSE
TX-200580,2025-12-29,Apex Circuit,Racing,PC,59.99,CA,FALSE,FALSE
TX-200581,2026-02-01,Apex Circuit,Racing,Switch,59.99,UK,FALSE,FALSE
TX-200582,2025-10-17,Streetline Skate,Skateboarding,Xbox,39.99,FR,FALSE,FALSE
TX-200583,2025-02-10,Apex Circuit,Racing,PlayStation,59.99,CA,FALSE,FALSE
TX-200584,2025-05-12,LifeSpace,Life Simulation,PC,49.99,UK,FALSE,FALSE
TX-200585,2025-01-01,Streetline Skate,Skateboarding,PC,39.99,CA,FALSE,FALSE
TX-200586,2026-02-04,LifeSpace,Life Simulation,PC,49.99,US,FALSE,FALSE
